CodigoExterno,Nombre,CodigoEstado,FechaCierre
1057491-134-LR25,SERVICIOS CR PABELLON Y ESTERILIZACIÓN Y OTROS,5,2025-10-23 15:00:00
1057491-135-LR25,SERVICIOS CLINICOS CR PACIENTE CRITICO,5,2025-10-23 15:00:00
1057491-147-LP25,SERVICIO DE EXAMENES RADIOLOGICOS DE SERIOGRAFIA,5,2025-10-20 15:00:00
1057491-148-LQ25,INSUMOS PARA EXAMENES DE NIVELES PLASMATICOS,5,2025-10-21 15:00:00
1057491-149-LQ25,SUMINISTRO DE FILTROS PANEL DESECHABLE HEPA Y TER,5,2025-10-23 15:00:00
1057491-150-LE25,MANTENCION SOFTWARE SYSLAB Y SYSPATH,5,2025-10-14 15:00:00
1057492-132-LP25,SUMINISTRO DE KITS DE TROCARES CON BALÓN DE FIJACIÓN AVANZADA,5,2025-10-07 15:00:00
1057492-133-LP25,MANT PREV. Y CORREC. DE PLANTAS DE  TTO DE AGUAS,5,2025-10-06 15:00:00
1057492-137-LE25,SERVICIO DE CONTROL DE PLAGAS PARA EL HOSPITAL,5,2025-10-07 15:00:00
1057492-138-LE25,SERVICIO DE ANÁLISIS MICROBIOLÓGICO PARA SEDILE,5,2025-10-06 15:00:00
1057492-139-LQ25,SUM SETS DE CANULAS ALTO FLUJO COMP EQ AIRVO,5,2025-10-23 15:00:00
1057494-48-LP25,SUMINISTRO DE BAJADAS DE INFUSIÓN FOTOPROTECTORA PARA NUTRICION PARENTERAL CON EQUIPO ASOCIADO EN CALIDAD DE COMODATO PARA EL HOSPITAL DR. EXEQUIEL GONZÁLEZ CORTÉS.,5,2025-10-14 16:00:00
1057494-49-LE25,ADQUISICIÓN DE ÓPTICAS CON CABLES DE FIBRA ADAPTA,5,2025-10-09 16:00:00
1057494-50-LQ25,SUMINISTRO DE INSUMOS PARA CIRUGÍA DE ESCOLIOSIS,5,2025-10-20 16:00:00
1057494-51-LP25,SUMINISTRO DE INSUMOS PARA PERÓXIDO CON EQUIPAMIENTO EN COMODATO PARA EL HOSPITAL DR. EXEQUIEL GONZÁLEZ CORTÉS,5,2025-10-22 16:00:00
1057494-52-LP25,INSUMOS PARA EXÁMENES DE GASES Y ELECTROLITOS,5,2025-10-22 16:00:00
1057494-53-LE25,MANTENIMIENTO DE EQUIPOS DE IMPULSIÓN DE AGUA,5,2025-10-13 16:00:00
1057494-54-LP25,CONTRATACIÓN DE SERVICIO DE MANTENIMIENTO DE PUERTA AUTOMÁTICAS PARA EL HOSPITAL DR. EXEQUIEL GONZÁLEZ CORTÉS.,5,2025-10-22 16:00:00
1057495-18-LQ25,CONTRATACIÓN DE HORAS MÉDICAS HDLC,5,2025-10-06 16:00:00
1057496-34-LE25,ARRIENDO SISTEMA RIS PACS PARA HSLBP,5,2025-10-10 18:37:00
1057499-53-LR25,CONVENIO SUMINISTRO CONTINUO KIT VPH,5,2025-10-09 16:00:00
1057499-56-LP25,“ACCESIBILIDAD UNIVERSAL D.S.S.M.S.” ,5,2025-10-06 16:00:00
1057500-58-LQ25,Habilitación Area Administrativa ex CRS La Florida,5,2025-10-06 15:00:00
1057500-63-LE25,SERVICIOS MANTENCION JARDINES Y AREAS VERDES,5,2025-10-13 15:01:00
1057501-187-LP25,SERVICIO ANÁLISIS AGUA POTABLE Y HEMODIÁLISIS,5,2025-10-17 16:30:00
1057501-466-LQ25,Convenio sensor glucosa con equipo en comodato,5,2025-10-06 15:30:00
1057501-475-LE25,COMPRAS EXTRAS REACTIVOS E INSUMOS 3° TRIMESTRE 2025 [7],5,2025-10-13 15:01:00
1057501-478-LE25,CONVENIO BRAZALETES E IMPRESORAS EN COMODATO,5,2025-10-15 13:19:00
1057501-506-LE25,CONVENIO MASCARILLAS Y ACCESORIOS II,5,2025-10-06 15:01:00
1057501-511-LR25,Convenio insumos pabellón oftalmología por 36 meses,5,2025-10-09 15:30:00
1057501-515-LP25,CONVENIO INSUMOS NEUROCIRUGIA ,5,2025-10-06 15:01:00
1057501-516-LP25,ARRIENDO DE EQUIPOS DE ONDAS DE PRESION RADIAL Y ONDAS COMBINADAS POR 12 MESES ,5,2025-10-14 16:23:00
1057501-520-LR25,SERVICIOS EXAMENES DE ANATOMÍA PATOLÓGICA HOSP. DR. SOTERO DEL RÍO,5,2025-10-22 17:00:00
1057501-525-LR25,SERVICIOS MÉDICOS QUIRURGICOS Y PROCED. VASCULARES,5,2025-10-23 17:00:00
1057501-532-LP25,CONVENIO INSUMOS NEUROCIRUGIA II,5,2025-10-06 15:01:00
1057501-533-LE25,CONVENIO PASADOR DE CATETER ,5,2025-10-10 15:01:00
1057501-539-LR25,SERV. CIRUGÍAS DE COLUMNA CRÁNEO Y NERVIO PERIF.,5,2025-10-27 17:00:00
1057501-542-LP25,SISTEMA PARA CONTROL DE ACCESO PABELLÓN CENTRAL ,5,2025-10-14 17:29:00
1057501-549-LR25,SERVICIOS NEUROQUIRÚRGICOS TUMORES HIPOFISIARIOS,5,2025-10-22 17:00:00
1057501-550-LR25,SERVICIOS DE TRATAMIENTO INTEGRAL DE RADIOTERAPIAS,5,2025-10-20 17:00:00
1057501-551-LR25,SERVICIOS PROFESIONALES MÉDICOS ESPECIALIZADOS EN CIRUGÍAS DE MARCAPASOS,5,2025-10-23 17:00:00
1057501-552-LE25,CONVENIO EQUIPO DE PIE AUMENTO DE LIGAMENTO,5,2025-10-06 15:01:00
1057501-558-LP25,ESTERILIZACIÓN INSTRUMENTAL Y ROPA QUIRÚRGICA,5,2025-10-20 16:40:00
1057501-561-LE25,Convenio de Cajas o sistemas Maxilofacial SISTEMA DE FRACTURA Y RECONSTRUCCION 2.3mm,5,2025-10-06 19:56:00
1057501-562-LE25,Convenio de Cajas o sistemas Maxilofacial SISTEMA 2.3 MM STANDARD,5,2025-10-06 17:27:00
1057501-564-LP25,MEJORAS RECINTO DE ESTERILIZACIÓN HSR,5,2025-10-13 17:00:00
1057501-565-LE25,CONVENIO CORREAS DE PAVLIK I ,5,2025-10-13 17:00:00
1057501-567-LP25,ARRIENDO MÓDULOS HSR CONV. LABORAL Y CARABINEROS,5,2025-10-20 15:00:00
1057501-574-LE25,PROGRAMACIÓN Y REPOSICIÓN REACTIVOS E INSUMOS HASTA OCTUBRE 2025,5,2025-10-06 15:01:00
1057501-575-LE25,PROGRAMACIÓN Y REPOSICIÓN REACTIVOS E INSUMOS HASTA OCTUBRE 2025 [2],5,2025-10-06 15:01:00
1057501-576-LE25,PROGRAMACIÓN Y REPOSICIÓN REACTIVOS E INSUMOS HASTA OCTUBRE 2025 [3],5,2025-10-06 15:01:00
1057503-107-LE25,Contratación del Servicio de Mantención e Instalación de Redes de Voz Datos y Video para el Hospital Padre Alberto Hurtado,5,2025-10-06 17:00:00
1057503-108-LQ25,Adquisición de Kit Tornillos Canulado Rosca Completa por Convenio de Suministro para el Hospital Padre Alberto Hurtado,5,2025-10-20 16:00:00
1057503-109-LR25,Servicio de traslado de pacientes en Ambulancia,5,2025-11-03 17:30:00
1057503-110-LQ25,Adquisición de Prótesis Estándar para la Reconstrucción Total de la Articulación Temporomandibular ATM por Convenio de Suministro en Modalidad de Tránsito para el Hospital Padre Alberto Hurtado,5,2025-10-23 16:30:00
1057508-81-LR25,CONVENIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE AMBULANCIAS Y MINIBUSES SERVICIO DE SALUD ÑUBLE”,5,2025-10-06 17:00:00
1057508-84-LP25,CONVENIO DE TRANSPORTE DE COMPONENTES SANGUÍNEOS E INSUMOS ASOCIADOS SERVICIO DE SALUD ÑUBLE.”,5,2025-10-20 17:00:00
1057509-259-LE25,“CONVENIO DE BRAZALETES TÉRMICOS PARA IDENTIFICACIÓN DE PACIENTES CON IMPRESORAS EN COMODATO” brd,5,2025-10-09 09:00:00
1057509-330-LP25,CONVENIO EXÁMENES RESONANCIAS MAGNÉTICAS SIN ANESTESIA fzv,5,2025-10-06 15:00:00
1057509-331-LE25,CONVENIO EXÁMENES DE RESONANCIA MAGNÉTICA CON ANESTESIA” brd,5,2025-10-10 09:00:00
1057509-332-LE25,ADQUISICIÓN DE EQUIPAMIENTO PROYECTO MEL 2025 lbl,5,2025-10-13 15:01:00
1057509-334-LE25,CONVENIO DE MANTENCION PREVENTIVA Y CORRECTIVA DE CAMAS ELECTRICAS Y MESAS QUIRURGICAS,5,2025-10-13 15:01:00
1057509-335-LP25,“CONVENIO PROVEEDURÍA DE INSUMOS TRAUMATOLÓGICOS FÉMUR PROXIMAL Y DISTAL”  brd,5,2025-10-13 15:01:00
1057509-337-LP25,CONVENIO POR FABRICACIÓN Y REPARACIÓN DE PARTES Y PIEZAS INDUSTRIALES fpa,5,2025-10-13 15:01:00
1057509-338-LE25,CONVENIO DE MANTENIMIENTO PREVENTIVO DE SISTEMA HIDROPACK Nº1 N°2 N°3,5,2025-10-13 15:01:00
1057509-339-LP25,CONVENIO SERVICIO DE TRANSPORTE DE GASES CLÍNICOS,5,2025-10-13 15:01:00
1057510-52-LQ25,COMPRA SERVICIOS DE RESONANCIA NUCLEAR MAGNÉTICA PARA HOSPITAL DE SAN CARLOS DR. BENICIO ARZOLA MEDINA,5,2025-10-07 17:00:00
1057511-25-LE25,CONVENIO DE SUMINISTRO MATERIAL IMPRESO Y TIMBRES,5,2025-10-10 09:30:00
1057532-67-LE25,ADQUISICION VESTUARIO INSTITUCIONAL AUXILIARES SSO 2° LLAMADO,5,2025-10-09 15:00:00
1057532-75-LP25,ARRIENDO DE 159 EQUIPOS COMPUTACIONALES AIO,5,2025-10-14 15:00:00
1057532-78-LE25,Convenio Servicios de Mantención de Equipos Críticos de Establecimientos dependientes del SSO Periodo 2026 - 2027,5,2025-10-06 15:00:00
1057532-80-LE25,CONVENIO DE SUMINISTRO DE SERVICIO DE OXIGENOTERAPIA DOMICILIARIA PARA USUARIOS INGRESADOS AL PROGRAMA CUIDADOS PALIATIVOS UNIVERSALES APS SERVICIO DE SALUD OSORNO,5,2025-10-06 15:10:00
1057532-82-LE25,ADQUISICION DE KITS PARA DETECCION DE VIRUS Y BACTERIAS RESPIRATORIAS POR METODO MOLECULAR RAPIDO POC MOLECULAR.,5,2025-10-06 15:10:00
1057532-84-LP25,Convenio Servicios de Mantención de Autoclaves y Planta de Tratamiento Agua de establecimientos dependientes del SSO periodo 2026 - 2027 ,5,2025-10-13 15:01:00
1057532-94-LP25,Convenio Servicios de Mantención de Grupos Electrógenos de Establecimientos dependientes del SSO periodo 2026 - 2027,5,2025-10-21 15:00:00
1057534-38-L125,Adquisicion servicio de confirmacion de citas para Usuarios ,5,2025-10-09 21:26:00
1057536-120-LR25,CONVENIO DE LABORTORIOS RED SSDR,5,2025-10-10 16:00:00
1057536-141-LE25,SERVICIO DE CLIMATIZACION Y REFRIGERACION SAMU,5,2025-10-09 17:00:00
1057536-142-LE25,BOMBA DE INFUSION CONTINUA CESFAM ALERCE,5,2025-10-06 16:00:00
1057536-143-LP25,ADQUISICIÓN ENDOSCOPIOS PLAN NACIONAL DEL CANCER,5,2025-10-13 16:00:00
1057539-120-LQ25,MANTENIMIENTO Y REPARACIÓN DE CUBIERTAS HOSPITAL PUERTO MONTT SOLIC 21.,5,2025-10-06 15:00:00
1057539-193-LR25,CONVENIO DE SUMINISTRO DE BAJADAS CON EQUIPO EN COMODATO DE BOMBA DE ALIMENTACION ENTERAL HOSPITAL DE PUERTO MONTT,5,2025-10-06 15:00:00
1057539-195-LR25,Servicio de exámenes de medicina nuclear,5,2025-10-06 15:00:00
1057539-197-LR25,Suministro de Circuitos de Ventilación Mecánica,5,2025-10-06 15:00:00
1057539-203-LR25,CS Insumos para Control Pacientes Diabetes Tipo 2,5,2025-10-10 15:00:00
1057539-205-LR25,Convenio de suministro de insumos para el soporte nutricional de alimentación enteral HPM,5,2025-10-13 15:01:00
1057539-206-LQ25,CS Anticuerpos para Anatomía Patología HPM,5,2025-10-06 15:00:00
1057539-207-LR25,Insumos Monitorización Presión Arterial Invasiva,5,2025-10-15 15:00:00
1057539-209-LQ25,CS Reactivos para Citometría de Flujo HPM,5,2025-10-06 15:00:00
1057539-210-LR25,ADQUISICION  SERV. DE TRANSPORTE PASAJEROS EN BUS,5,2025-10-16 15:00:00
1057539-211-LR25,CONVENIO SUMINISTRO DE INSUMOS DE ONCOLOGIA HPM,5,2025-10-15 15:00:00
1057539-212-LR25,CONVENIO SUMINISTROS DE MAQUINA DE ANESTESIA HPM,5,2025-10-16 15:00:00
1057539-213-LR25,Convenio de Suministros Pediátricos,5,2025-10-16 15:00:00
1057539-215-LQ25,INSUMOS ASOCIADOS CON EQ COMODATO DE NORMOTERMIA,5,2025-10-21 15:00:00
1057539-216-LQ25,CS cintas medición protrombinemia HPM,5,2025-10-21 15:00:00
1057540-111-LE25,PNS CONVENIO MANTENIMIENTO UPS Y ESTABLIZADORES DE VOLTAJE,5,2025-10-06 17:33:00
1057540-112-LE25,CONVENIO DE  MANTENIMIENTO PREVENTIVO CORRECTIVO Y LLAMADOS DE EMERGENCIA DE  SISTEMA DE AUDIO Y VOCEO AMBIENTAL DEL HOSPITAL PENCO LIRQUEN ,5,2025-10-13 16:23:00
1057541-34-LR25,NUEVO LLAMADO PARA LA CONTRATACIÓN DE SERVICIOS PARA CONVENIO CAMAS BASICAS Y MEDIAS MEDICO QUIRURGICA PARA PACIENTES DERIVADOS DE LA RED DEL SST,5,2025-11-03 17:00:00
1057541-35-LE25,SERVICIO DE CAPACITACIÓN PARA CUIDADORAS DE TRATO DIRECTO EN HOGARES Y RESIDENCIAS PROTEGIDAS DE SALUD MENTAL DE LA JURISDICCIÓN DEL SERVICIO DE SALUD TALCAHUANO,5,2025-10-06 15:00:00
1057541-36-LE25,MONITOREO EN LÍNEA DE TEMPERATURA Y HUMEDAD,5,2025-10-13 16:00:00
1057541-37-L125,SEGUNDO LLAMADO ADQUISICION E INSTALACION DE CARPA RETRACTIL DE TERRAZA EXTERIOR PARA EL SST,5,2025-10-06 16:00:00
1057541-38-LE25,ADQUISICIÓN DE INSUMOS DENTALES 2025,5,2025-10-10 15:30:00
1057541-39-LP25,NEUTRALIZACIÓN Y ELIMINACIÓN SUSTANCIAS PELIGROSAS,5,2025-10-23 15:00:00
1057543-40-LE25,Suministro de Pan,5,2025-10-13 15:30:00
1057544-327-LR25,CONTRATACIÓN DE SERVICIOS MÉDICOS “SIN ESPECIALIDAD” PARA CUBRIR TURNOS DE C.R. EMERGENCIA DE HOSPITAL LAS HIGUERAS,5,2025-10-08 15:00:00
1057544-330-LR25,COMPRA POR SUMINISTRO DE INSUMOS CLÍNICOS PARA  TERAPIA DE PRESIÓN NEGATIVA,5,2025-10-09 15:00:00
1057544-337-LR25,Contratación de Servicios en el extrasistema para la toma e informe de examen PET – CT de pacientes de H.H.T.,5,2025-10-20 15:01:00
1057544-338-LR25,SERVICIO DE ADMINISTRACIÓN TARJETA DE ALIMENTACIÓN PARA LOS FUNCIONARIOS DEL HOSPITAL LAS HIGUERAS DE TALCAHUANO,5,2025-10-20 15:01:00
1057544-344-LE25,CONTRATACIÓN DE SERVICIOS PARA CURSOS DE CAPACITACIÓN DE MÚLTIPLES DISCIPLINAS Y CONTENIDOS SEGUNDO SEMESTRE,5,2025-10-06 15:00:00
1057544-345-LE25,CONTRATACIÓN DE SERVICIOS DE MANTENCIÓN PREVENTIVA DE MICROSCOPIOS,5,2025-10-06 15:00:00
1057544-346-LE25,CONTRATACIÓN DE SERVICIOS DE MANTENCIÓN PREVENTIVA DE ESTANQUES DE AGUA POTABLE DEL HOSPITAL LAS HIGUERAS,5,2025-10-06 15:00:00
1057544-347-LP25,CONTRATACIÓN DE SERVICIOS DE MANTENCIÓN PREVENTIVA DE ECOGRAFOS Y ECOCARDIOGRAFOS,5,2025-10-06 15:00:00
1057544-348-LE25,CONTRATACIÓN DE SERVICIOS DE MANTENCIÓN PREVENTIVA Y CORRECTIVA DE EQUIPO SECADORA DEL HOSPITAL LAS HIGUERAS TALCAHUANO,5,2025-10-06 15:00:00
1057544-349-LP25,Compra de Desfibriladores Resincronización Cardiaca,5,2025-10-06 15:00:00
1057544-350-CO25,Contratación de Servicio de llamado para realizar procedimientos endoscópicos de urgencia en pacientes atendidos en Hospital Las Higueras,5,2025-10-10 15:00:00
1057544-351-LE25,CONTRATACIÓN DE SERVICIOS DE MANTENCIÓN PREVENTIVA Y CORRECTIVA DE PUERTAS AUTOMATICAS DEL HOSPITAL LAS HIGUERAS TALCAHUANO,5,2025-10-10 15:00:00
1057544-352-LE25,Suministro de Sistema de Desinfección de Alto Nivel,5,2025-10-09 15:00:00
1057544-353-LR25,Compra de Stent Coronarios con Droga Sirolimus,5,2025-10-29 15:00:00
1057544-354-LP25,Compra por Suministro de Insumos Clínicos para Cirugía Cardiaca,5,2025-10-09 15:00:00
1057544-355-LP25,Compra por Suministro de Instrumental Pabellones,5,2025-10-09 15:00:00
1057544-356-LR25,Suministro Prótesis Total de Cadera,5,2025-11-03 17:41:00
1057544-357-LE25,Compra de Anillos para Válvulas Cardiacas,5,2025-10-10 15:00:00
1057544-358-LP25,Compra por Suministro de Balón y Guías para Hemodinamia,5,2025-10-10 17:34:00
1057544-359-LE25,COMPRA DE CESTAS PARA LAVADO DE INSTRUMENTAL EN LAVADORAS TERMODESINFECTADORAS,5,2025-10-10 15:00:00
1057544-360-LR25,Contratación de Servicios Médicos para Realizar Intervenciones Quirúrgicas de Fracturas Traumatológicas,5,2025-10-30 15:01:00
1057544-361-LP25,Contratación de Servicios de Kinesiología para Cubrir Turnos en Unidad de Paciente Crítico Pediátrico y Neonatología del HHT,5,2025-10-13 15:01:00
1057544-362-LE25,Contratación de Servicios Para la Realización de Exámenes Cariogramas,5,2025-10-13 15:01:00
1057545-78-LR25,Contratación de servicios de arriendo de infraestructura modular para Unidad de hospitalización de cuidados intensivos de psiquiatría UHCIP Infanto adolescente del Hospital Base Valdivia,5,2025-10-21 09:00:00
1057545-79-LR25,SUMINISTRO GAS GLP Y ARRIENDO EQUIPAMIENTO HLU,5,2025-10-09 09:00:00
1057545-86-LP25,Conservación y habilitación unidad de diálisis Hospital de Corral,5,2025-10-06 15:01:00
1057545-88-LQ25,Suministro Insumos curación Avanzada para HLU,5,2025-10-06 15:05:00
1057545-89-LQ25,Convenio Suministro de Gases Clínicos H de Lanco,5,2025-10-06 17:24:00
1057545-91-LQ25,Servicio de Control de Plagas y Sanitización,5,2025-10-15 11:08:00
1057545-92-LE25,Contratación de servicios de Mantención preventiva y correctiva a 35 camillas pertenecientes a la base SAMU y movilización del Servicio De Salud Los Ríos,5,2025-10-06 15:01:00
1057545-93-LE25,Adquisición Pasta-GEL dental para Niños,5,2025-10-10 14:26:00
1057547-364-LR25,CONVENIO DE EXÁMENES DE LABORATORIO,5,2025-10-13 15:05:00
1057547-395-LR25,CONV INSUMOS I.Q. OSTEOSINTESIS COSTAL Y ESTERNAL,5,2025-10-17 19:00:00
1057547-396-LR25,CONVENIO GUÍAS DE ANGIOPLASTIA Y COMPRESOR RADIAL,5,2025-10-17 19:00:00
1057547-403-LE25,COMPRA SERV. CIRUJANO INFANTIL PARA U. NEO,5,2025-10-06 19:00:00
1057547-404-LQ25,CONVEN. SUMINIST.HORAS NO MEDICOS Y TRABAJOS APOYO,5,2025-10-06 19:00:00
1057547-405-LP25,COMPRA SERV. RONDA MEDICA ONCOLOGÍA,5,2025-10-06 19:00:00
1057547-407-LE25,COMPRA SERVICIO CONSULTAS DE OFTALMOLOGIA,5,2025-10-09 19:00:00
1057547-408-LQ25,CONV SUMINISTRO INSUMOS 42025 ANGIOPLASTIA CARDIACA,5,2025-10-21 19:00:00
1057547-409-LE25,COMPRA REPUESTOS EQUIPO ECÓGRAFO EPIQ 5G Y MONITOR,5,2025-10-10 19:00:00
1057547-410-LQ25,CONV. INSUMOS PARA ELECTROCARDIOGRAMA Y DEA,5,2025-10-21 19:00:00
1057547-411-LR25,CONV. DE EXTENSORES CATÉTER Y DISPOSITIVOS VASCULA,5,2025-11-03 19:00:00
1057547-412-LQ25,CONV. SUMINISTRO INTRODUCTORES RADIALES Y MICROCAT,5,2025-10-21 19:00:00
1057547-415-LE25,CONVEN. MANTENIMIENTO PREVENT. Y CORRECT. LAMPARAS QUIRURGICAS,5,2025-10-15 19:00:00
1057547-416-LE25,CONV. SUM. SABANILLAS CLÍNICAS DESECHABLES II,5,2025-10-08 19:00:00
1057547-417-LP25,CONVENIO DE BRANULAS,5,2025-10-24 19:00:00
1057547-418-LE25,COMPRA SERVICIOS MEDICOS OFTALMOLOGO DE URGENCIA,5,2025-10-16 19:00:00
1057550-19-LE25,CS SERVICIOS DE MOVILIZACION PARA FUNCIONARIOS,5,2025-10-07 15:00:00
1057552-8-LE25,2DO. Llamado Productos Lácteos y Derivados,5,2025-10-06 15:01:00
1057650-3-LQ25,REGALO NAVIDAD BIENESTAR SERVICIO DE SALUD MAULE,5,2025-10-16 16:00:00
1057681-9-LE25,Olimpiadas SSMO 2025,5,2025-10-10 14:00:00
1057774-28-L125,ADQUISICION DE MASAJEADOR PRESOTERAPIA ,5,2025-10-09 18:19:00
1057780-18-LP25,ADQ. EQUIPOS VARIOS HOSPITAL DE CURACAUTÍN,5,2025-10-20 15:30:00
1057780-22-LP25,COMPRA MESAS QUIRÚRGICAS URO Y GINE H. VICTORIA,5,2025-10-13 15:30:00
1057862-7-LE25,ADQUISICIÓN DE CAMILLA ELÉCTRICA PARA AMBULANCIA,5,2025-10-08 16:00:00
1057898-58-LR25,ADQUISICIÓN DE INSTRUMENTAL DE OFTALMOLOGÍA PARA EL NUEVO HOSPITAL REGIONAL DE ÑUBLE,5,2025-10-08 17:00:00
1057898-60-LP25,ADQUISICIÓN DE TORRE ENDOSCOPIA PARA EL NUEVO HOSPITAL REGIONAL DE ÑUBLE,5,2025-10-29 17:00:00
1057922-25-LP25,ADQUISICION DE EQUIPOS PARA CESFAM CON SAR CHUYACA,5,2025-10-06 15:15:00
1057922-46-LE25,ADQUISICIÓN EQUIPOS Y EQUIPAMIENTO PARA HABILITACIÓN DE CECOSF EL ENCANTO,5,2025-10-13 15:15:00
1057922-47-LP25,ADQUISICIÓN EQUIPOS DE TECNOLOGÍAS DE LA INFORMACIÓN PARA CESFAM CON SAR CHUYACA,5,2025-10-13 15:15:00
1057922-48-LE25,ADQUISICIÓN DE MOBILIARIO DE FARMACIA PARA CESFAM CON SAR CHUYACA,5,2025-10-08 15:15:00
1057931-23-LE25,Ad Sets para Evaluación Psicologica COSAM Hualpén,5,2025-10-09 15:00:00
1057934-4-LE25,ADQUISICIÓN DE EQUIPAMIENTO CLÍNICO PARA DIVERSAS UNIDADES DEL HOSPITAL LAS HIGUERAS DE TALCAHUANO,5,2025-10-06 15:00:00
1057934-5-LE25,ADQUISICIÓN DE BERGERE ELÉCTRICO PARA IMPLEMENTAC,5,2025-10-13 15:01:00
1057937-23-LE25,COMPRA DE MACERADORAS DE RESIDUOS FISIOLOGICOS,5,2025-10-10 17:00:00
1057944-5-LP25,ADQUISICIÓN DE EQUIPOS MEDICOS INVERSIÓN AUTÓNOMA PARA EL HOSPITAL CARLOS VAN BUREN,5,2025-10-15 16:00:00
1057956-2-LR25,CONSERVACIÓN DE INFRAESTRUCTURA HOSPITAL VICTORIA,5,2025-10-22 18:00:00
1057967-9-LR25,Reparación Mayor Hospital San Borja,5,2025-11-03 15:01:00
1057972-3-LR25,REPOSICIÓN CON RELOCALIZACIÓN CESFAM BAEZA GOÑI COMUNA DE SAN JOAQUIN CÓDIGO BIP 30484489-0,5,2025-11-03 16:00:00
1057974-6-LR25,CENTRO COMUNITARIO DE SALUD MENTAL COSAM CORDILLERA COMUNA DE COIHUECO,5,2025-10-08 17:30:00
1058012-67-LR25,MEDICAMENTOS PARA TERAPIA INHIBIDOR DE TIROSINA QU,5,2025-10-06 15:00:00
1058012-68-LR25,MEDICAMENTOS INMUNOSUPRESORES HCM 2026-2027,5,2025-10-06 15:00:00
1058012-71-LR25,MEDICAMENTOS USO RESPIRATORIO TOPICO Y SUBCUTANEO,5,2025-10-17 15:00:00
1058012-72-LR25,MED SUPLEMENTOS VITAMINAS MINERALES ORALES Y OTROS,5,2025-10-17 15:00:00
1058012-73-LR25,MED METABOLICOS ENDOCRINOS ORALES HCM 2026-2027,5,2025-10-16 15:00:00
1058012-74-LQ25,MEDICAMENTO GOSERELINA ACETATO HCM 2026-2027,5,2025-10-06 15:00:00
1058012-75-LQ25,MEDICAMENTOS ANESTESICOS PABELLON PROPOFOL HCM,5,2025-10-15 15:00:00
1058012-76-LR25,MEDICAMENTOS DE USO PEDIATRICO Y OFTALMOLOGICOS,5,2025-10-27 15:00:00
1058012-77-LR25,MEDICAMENTOS MEDIOS DE CONTRASTE HCM 2026-2027,5,2025-10-27 15:00:00
1058012-78-LR25,SUEROS Y SOLUCIONES PARENTERALES HCM 2026-2027,5,2025-11-03 15:01:00
1058024-15-LR25,CONVENIO SUMINISTRO NUTRICIONES PARENTERAL PREPARADOS MAGISTRALES,5,2025-10-27 15:01:00
1058074-5-LQ25,MEDICAMENTOS ESPECIALES,5,2025-10-13 15:01:00
1058078-69-LQ25,Compra de bajadas de infusión con equipamiento en comodato para el hospital San José de Melipilla.,5,2025-10-06 17:00:00
1058078-70-LR25,Compra De Insumos De Osteotomía Y Osteosíntesis Para El Hospital San José De Melipilla,5,2025-11-03 17:00:00
1058085-227-LR25,CONVENIO SUMINISTRO DE LENALIDOMIDA CÁPSULA PARA EL HOSPITAL DEL SALVADOR ,5,2025-10-06 16:00:00
1058085-228-LQ25,CONVENIO SUMINISTRO DE INMUNOGLOBULINA HUMANA 5 G50ML SOLUCIÓN PARA PERFUSIÓN EN CASO DE NO DESPACHO DE CENABAST PARA EL HOSPITAL DEL SALVADOR. ,5,2025-10-21 16:00:00
1058085-229-LQ25,Convenio Suministro de Isavuconazol 200mg frasco ampolla para el Hospital del Salvador ,5,2025-10-06 16:00:00
1058085-230-LR25,CONVENIO SUMINISTRO DE TACROLIMUS EN CASO DE NO DESPACHO DE CENABAST PARA EL HOSPITAL DEL SALVADOR ,5,2025-10-16 16:00:00
1058085-231-LQ25,CONVENIO SUMINISTRO DE TOXINA BOTULÍNICA 100 UI EN CASO DE NO DESPACHO DE CENABAST PARA EL HOSPITAL DEL SALVADOR ,5,2025-10-06 17:00:00
1058085-232-LQ25,CONVENIO SUMINISTRO DE MEDICAMENTOS ORALES G-10 EN CASO DE NO DESPACHO DE CENABAST PARA EL HOSPITAL DEL SALVADOR,5,2025-10-06 16:00:00
1058085-234-LQ25,CONVENIO SUMINISTRO DE LACOSAMIDA COMPRIMIDO EN CASO DE NO DESPACHO DE CENABAST PARA EL HOSPITAL DEL SALVADOR.,5,2025-10-06 16:00:00
1058085-235-LQ25,CONVENIO SUMINISTRO DE USTEKINUMAB PARA EL HOSPITAL DEL SALVADOR.,5,2025-10-06 16:00:00
1058085-237-LQ25,Convenio Suministro de Nutriciones parenterales 3 en 1 G-1 para el Hospital del Salvador ,5,2025-10-06 17:00:00
1058085-239-LQ25,CONVENIO SUMINISTRO DE CALCITRIOL 1 MCG SOLUCIÓN INYECTABLE EN CASO DE NO DESPACHO DE CENABAST PARA EL HOSPITAL DEL SALVADOR,5,2025-10-13 16:00:00
1058085-241-LE25,CONVENIO SUMINISTRO DE MEDICAMENTOS INYECTABLES G-8 EN CASO DE NO DESPACHO DE CENABAST PARA EL HOSPITAL DEL SALVADOR,5,2025-10-13 16:00:00
1058085-244-LR25,CONVENIO SUMINISTRO DE USTEKINUMAB PARA EL HOSPITAL DEL SALVADOR,5,2025-11-03 16:00:00
1058085-245-LQ25,Convenio Suministro de Movilizadores de Colonias Granulocíticas para el Hospital del Salvador ,5,2025-10-23 12:00:00
